source,target,attributes,relation_type
237078,288477,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237078,288549,"{'time': 14.52384, 'inv_time': 0.06885231453940556}",RELATED_TO
237078,288531,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
288477,241683,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288477,241671,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288477,241693,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288477,241773,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288477,241829,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288477,241919,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288477,241931,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288549,241683,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288549,241671,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288549,241693,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288549,241773,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288549,241829,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288549,241919,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288549,241931,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288531,241683,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288531,241671,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288531,241693,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288531,241773,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288531,241829,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288531,241919,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288531,241931,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
241683,237098,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241683,237118,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241683,237179,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241683,237159,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241683,237139,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241683,237200,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241671,237098,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241671,237118,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241671,237179,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241671,237159,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241671,237139,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241671,237200,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241693,237098,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241693,237118,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241693,237179,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241693,237159,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241693,237139,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241693,237200,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241773,237098,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241773,237118,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241773,237179,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241773,237159,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241773,237139,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241773,237200,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241829,237098,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241829,237118,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241829,237179,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241829,237159,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241829,237139,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241829,237200,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241919,237098,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241919,237118,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241919,237179,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241919,237159,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241919,237139,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241919,237200,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241931,237098,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241931,237118,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241931,237179,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241931,237159,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241931,237139,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241931,237200,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
237098,288675,"{'time': 14.52384, 'inv_time': 0.06885231453940556}",RELATED_TO
237098,288801,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237098,288783,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237118,288675,"{'time': 14.52384, 'inv_time': 0.06885231453940556}",RELATED_TO
237118,288801,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237118,288783,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237179,288675,"{'time': 14.52384, 'inv_time': 0.06885231453940556}",RELATED_TO
237179,288801,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237179,288783,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237159,288675,"{'time': 14.52384, 'inv_time': 0.06885231453940556}",RELATED_TO
237159,288801,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237159,288783,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237139,288675,"{'time': 14.52384, 'inv_time': 0.06885231453940556}",RELATED_TO
237139,288801,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237139,288783,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237200,288675,"{'time': 14.52384, 'inv_time': 0.06885231453940556}",RELATED_TO
237200,288801,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237200,288783,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
288675,242043,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288675,242053,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288675,242065,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288801,242043,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288801,242053,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288801,242065,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288783,242043,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288783,242053,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288783,242065,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
270152,238996,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
270152,239019,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
270152,239030,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
270152,239086,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
270152,239097,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
270152,239401,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
270152,239413,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
270152,239379,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
270152,239861,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271270,238996,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271270,239019,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271270,239030,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271270,239086,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271270,239097,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271270,239401,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271270,239413,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271270,239379,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271270,239861,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
238996,277006,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,277276,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,277150,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,277425,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,277557,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,278033,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,279114,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,279223,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,279800,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,279716,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,279551,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,283582,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,283668,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,283708,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,283748,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,283792,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,283910,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,283872,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
238996,283994,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,277006,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,277276,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,277150,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,277425,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,277557,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,278033,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,279114,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,279223,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,279800,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,279716,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,279551,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,283582,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,283668,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,283708,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,283748,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,283792,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,283910,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,283872,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239019,283994,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,277006,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,277276,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,277150,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,277425,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,277557,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,278033,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,279114,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,279223,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,279800,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,279716,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,279551,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,283582,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,283668,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,283708,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,283748,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,283792,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,283910,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,283872,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239030,283994,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,277006,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,277276,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,277150,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,277425,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,277557,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,278033,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,279114,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,279223,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,279800,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,279716,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,279551,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,283582,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,283668,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,283708,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,283748,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,283792,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,283910,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,283872,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239086,283994,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,277006,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,277276,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,277150,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,277425,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,277557,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,278033,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,279114,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,279223,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,279800,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,279716,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,279551,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,283582,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,283668,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,283708,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,283748,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,283792,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,283910,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,283872,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239097,283994,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,277006,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,277276,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,277150,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,277425,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,277557,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,278033,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,279114,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,279223,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,279800,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,279716,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,279551,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,283582,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,283668,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,283708,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,283748,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,283792,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,283910,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,283872,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239401,283994,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,277006,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,277276,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,277150,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,277425,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,277557,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,278033,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,279114,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,279223,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,279800,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,279716,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,279551,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,283582,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,283668,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,283708,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,283748,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,283792,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,283910,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,283872,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239413,283994,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,277006,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,277276,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,277150,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,277425,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,277557,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,278033,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,279114,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,279223,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,279800,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,279716,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,279551,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,283582,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,283668,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,283708,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,283748,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,283792,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,283910,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,283872,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239379,283994,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,277006,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,277276,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,277150,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,277425,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,277557,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,278033,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,279114,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,279223,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,279800,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,279716,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,279551,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,283582,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,283668,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,283708,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,283748,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,283792,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,283910,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,283872,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
239861,283994,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
277006,239973,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277006,239983,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277006,240187,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277006,240209,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277006,240221,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277006,240287,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277006,240277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277006,240411,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277006,240681,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277276,239973,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277276,239983,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277276,240187,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277276,240209,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277276,240221,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277276,240287,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277276,240277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277276,240411,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277276,240681,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277150,239973,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277150,239983,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277150,240187,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
